Nome Fantasia,Razão Social,CNPJ,Código CNES,Município,UF,CEP,Telefone,Email,Leitos,Atende SUS?,Atende Convênio?
HOSPITAL SAO PAULO,UNIMED DE ARARAQUARA COOPERATIVA DE TRABALHO MEDICO,45272366000158,3625087,ARARAQUARA,SP,14802412,(16)3303-3900,same@unimedara.com.br,187,0,0
BOLDRINI CAMPINAS,CENTRO INFANTIL DE INVESTIGACAO HEMAT DR DOMINGOS A BOLDRINI,,2081482,CAMPINAS,SP,13083210,(19)37875000,cib@boldrini.org.br,79,1,0
UNIDADE HOSPITALAR SANTO AMARO,PREFEITURA DO MUNICIPIO DE SAO PAULO,46392130000380,0664200,SAO PAULO,SP,04753060,11 55556767,hd.santoamaro@ints.org.br,84,1,0
HOSPITAL DE CAMPANHA COVID 19 DE IRACEMAPOLIS,MUNICIPIO DE IRACEMAPOLIS,45786159000111,0638455,IRACEMAPOLIS,SP,13497052,(19) 3456-7070,saude@iracemapolis.sp.gov.br,10,1,0
HOSPITAL GPACI SOROCABA,GRUPO DE PESQUISA E ASSISTENCIA AO CANCER INFANTIL,,2079321,SOROCABA,SP,18030250,(15) 2101-6555,hospital@gpaci.org.br,84,1,0
HOSPITAL BOSQUE DA SAUDE,NOTRE DAME INTERMEDICA SAUDE S A,,3309959,SAO PAULO,SP,04142082,55917505,luciana.costa@intermedica.com.br,141,0,0
HOSPITAL MODELO SOROCABA,NOTRE DAME INTERMEDICA SAUDE S A,,2082101,SOROCABA,SP,18060450,(15) 3212-7600,beatriz.oliveira@intermedica.com.br,93,0,0
HOSPITAL TEIXEIRA LIMA SOROCABA,INSTITUTO PSIQUIATRICO PROF ANDRE TEIXEIRA LIMA LTDA,,2083167,SOROCABA,SP,18015360,(15) 3227-3700,teixlimadp@gmail.com,245,1,1
GRUPAMENTO DE APOIO DE SAO JOSE DOS CAMPOS GAP SJ,COMANDO DA AERONAUTICA,,6209114,SAO JOSE DOS CAMPOS,SP,12228901,12 39476089,sec.essj@fab.mil.br,7,0,1
CENTRO DE COMBATE AO COVID 19 ARENA,PREFEITURA MUNICIPAL DE SANTANA DE PARNAIBA,46522983000127,0111090,SANTANA DE PARNAIBA,SP,06501235,,,80,1,0
HOSPITAL DR RENATO SILVA DE SOCORRO,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SOCORRO,,2079704,SOCORRO,SP,13960000,,,77,1,1
HOSP MUN PROF DR WALDOMIRO DE PAULA,PREFEITURA DO MUNICIPIO DE SAO PAULO,46392130000380,2077639,SAO PAULO,SP,08210590,(11)33948991,ptvcampos@prefeitura.sp.gov.br,217,1,0
HOSPITAL DE CAMPANHA COVID 19 UPA ZONA LESTE,MUNICIPIO DE SANTOS,58200015000183,0102806,SANTOS,SP,11025190,,,45,1,0
UNIDADE DE RETAGUARDA DE URGENCIA E DIAGNOSTICO DO MELHADO,PREFEITURA MUNICIPAL DE ARARAQUARA,45276128000110,9267263,ARARAQUARA,SP,14807062,,gabinetesaude@araraquara.sp.gov.br,23,1,0
HOSPITAL DE CAMPANHA COVID EMBU DAS ARTES,MUNICIPIO DE EMBU DAS ARTES,46523114000117,0621110,EMBU DAS ARTES,SP,06823310,,,5,1,0
HOSPITAL DR OLAVO HORNEAUX DE MOURA SAO VICENTE,MUNICIPIO DE SAO VICENTE,46177523000109,7371349,SAO VICENTE,SP,11349000,1334061822,pshumaita@saudesaovicente.sp.gov.br,68,1,0
HOSPITAL ESPORTE E SAUDE BR SURGERY,HOSPITAL ESPORTE E SAUDE LTDA,,0507733,SAO PAULO,SP,04304010,11 4369-4300,roberto@brsurgery.com.br,14,0,0
SANTA CASA DE MOGI GUACU,IRMANDADE DA SANTA CASA DE MISERICORDIA DE MOGI GUACU,,2096463,MOGI GUACU,SP,13840005,38611313,diretoria@santacasamogiguacu.org.br,200,1,0
SANTA CASA HOSP DR ARISTOTELES OLIVEIRA MARTINS PRES PRUDENT,SANTA CASA DE MISERICORDIA DE PRESIDENTE PRUDENTE,,2080532,PRESIDENTE PRUDENTE,SP,19014030,(18)3901-8000,cpd@santacasaprudente.org.br,209,1,1
HOSPITAL DE CAMPANHA COVID 19 VICENTE DE CARVALHO GUARUJA,MUNICIPIO DE GUARUJA,44959021000104,0647292,GUARUJA,SP,11453230,,,23,1,0
SANTA CASA DE CARIDADE E MATERNIDADE IBITINGA,SANTA CASA DE CARIDADE E MATERNIDADE DE IBITINGA,,2082640,IBITINGA,SP,14940064,(16)33527711,hospital@santacasaibitinga.com,112,1,0
HOSPITAL MATERNIDADE AMADOR AGUIAR,PREFEITURA DO MUNICIPIO DE OSASCO,46523171000104,0008036,OSASCO,SP,06233020,(11)21833400,,183,1,0
HOSPITAL PADRE ALBINO CATANDUVA,FUNDACAO PADRE ALBINO,,2089327,CATANDUVA,SP,15800280,(17)33113000,administracaohpa@padrealbino.c,207,1,1
HCFAMEMA UNIDADE MATERNO INFANTIL,HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE MARILIA,24082016000159,2025523,MARILIA,SP,17500030,(14)34021885,,101,1,0
HOSPITAL VIVER RIBEIRAO PRETO,HOSPITAL VIVER EIRELI EPP,,6126642,RIBEIRAO PRETO,SP,14025350,16 2133-6988,hospital@hospitaledoviver.com.br,5,0,0
HOSPITAL MUNICIPAL DE BARUERI DR FRANCISCO MORAN,PREFEITURA MUNICIPAL DE BARUERI,46523015000135,6095666,BARUERI,SP,06411330,(11) 2575-3200,saude.scnes@barueri.sp.gov.br,302,1,0
HOSPITAL DE CAMPANHA COVID 19 ARARAS,MUNICIPIO DE ARARAS,44215846000114,0611484,ARARAS,SP,13606414,,,9,1,0
HOSPITAL DE CLINICAS DE FRANCO DA ROCHA,SECRETARIA DE ESTADO DA SAUDE,46374500000194,2092107,FRANCO DA ROCHA,SP,07850320,,,3,1,0
HOSPITAL GERAL DE GUARULHOS PROF DR WALDEMAR DE CARVALHO,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,46374500000194,2080338,GUARULHOS,SP,07190912,(11) 3466-1350,hgg.dir.tecnica@santacasasp.org.br,319,1,0
CASA DE SAUDE,UNIMED DE VOTUPORANGA COOPERATIVA DE TRABALHO MEDICO,,2084309,VOTUPORANGA,SP,15505160,(17)34059100,administracao@csaude.com.br,35,0,0
SANTA CASA DE MISERICORDIA DE TIETE,SANTA CASA DE MISERICORDIA DE TIETE,,2080087,TIETE,SP,18530000,15 32859444,provedoria@santacasatiete.com.br,56,1,0
CENTRO MEDICO UNIMED CMU,UNIMED DE LENCOIS PAULISTA COOPERATIVA DE TRABALHO MEDICO,,5416302,LENCOIS PAULISTA,SP,18682550,14 32693200,,15,0,0
HOSPITAL 10 DE JULHO,UNIMED DE PINDAMONHANGABA COOPERATIVA DE TRABALHO MEDICO,,7755333,PINDAMONHANGABA,SP,12421090,1236443400,diretoria.medica@unimedpinda.com.br,101,0,0
HOSPITAL DE CLINICAS UNIDADE AVANCADA CAIEIRAS,AMICO SAUDE LTDA,51722957000182,7667965,CAIEIRAS,SP,07700135,1144427400,,10,0,0
ICO,INSTITUTO DE CARDIOLOGIA DE OURINHOS LTDA,,5189098,OURINHOS,SP,19900240,14 33222241,contato@icoourinhos.com.br,4,0,0
HOSPITAL DE CAMPANHA COVID 19 SV CONTINENTAL,MUNICIPIO DE SAO VICENTE,46177523000109,0179914,SAO VICENTE,SP,11347070,,,20,1,0
HOSPITAL E MATERNIDADE SANTA HELENA,SANTA HELENA ASSISTENCIA MEDICA SA,,6273270,SAO BERNARDO DO CAMPO,SP,09760280,(11) 4336-9999,leydiane.gracas@prestadores.santahelenamaternidade.com.br,98,0,0
INSTITUTO LEONARDO RUSSO,FIGUEIREDO TEIXEIRA SERVICOS MEDICOS LTDA ME,,9868682,IBIUNA,SP,18150000,15996585412,fatura040@gmail.com,27,0,0
PRO MATRE PAULISTA,HOSPITAL E MATERNIDADE SANTA JOANA S A,,3037274,SAO PAULO,SP,01333001,11 50806049,contabilidade@santajoana.com.br,218,0,0
HOSPITAL SAO PAULO DE RINOPOLIS,SOCIEDADE DE MISERICORDIA DE RINOPOLIS,,2081237,RINOPOLIS,SP,17740000,(18)35831283,hsprinopolis@gmail.com,24,1,0
HOSPITAL SAO CAMILO POMPEIA 2,SOCIEDADE BENEFICENTE SAO CAMILO,,9944664,SAO PAULO,SP,05024000,(11) 3677 4444,rosely.fernandes@hospitalsaocamilosp.org.br,92,0,0
JML SERVICOS HOSPITALARES,JML SERVICOS HOSPITALARES LTDA,,9652221,SAO PAULO,SP,01423001,(11) 2012-4451,,45,0,0
HOSPITAL PRONTOCOR DE BAURU,HOSPITAL PRONTOCOR DE BAURU SC LTDA,,2078716,BAURU,SP,17015321,40093232,prontocr@hospitalprontocor.com,62,0,0
HOSPITAL MUNICIPAL DE PAULINIA,PREFEITURA MUNICIPAL DE PAULINIA,45751435000106,2081059,PAULINIA,SP,13140295,(19)38745500,sechmp@paulinia.sp.gov.br,110,1,0
SANTA CASA DE ATIBAIA,IRMANDADE DE MISERICORDIA DE ATIBAIA,,5366828,ATIBAIA,SP,12940622,11 44123059,stacasaatibaia@uol.com.br,66,1,0
HOSPITAL NOVO ATIBAIA,HOSPITAL NOVO ATIBAIA SA,,2078228,ATIBAIA,SP,12941900,(11)44146000,,87,0,1
HOSPITAL E MATERNIDADE NOTRECARE ABC,NOTRE DAME INTERMEDICA SAUDE S A,,9738754,SAO BERNARDO DO CAMPO,SP,09751000,1143367800,renata.forte@intermedica.com.br,102,0,0
HOSPITAL BENEFICENTE DE MARACAI,ASSOCIACAO HOSPITAL BENEFICENTE DE MARACAI,,2079437,MARACAI,SP,19840037,(18) 3371-2797,provedoria@ahbm.com.br,26,1,0
SANTA CASA DE IPAUCU,IRMANDADE DA SANTA CASA DE IPAUCU,,2081660,IPAUSSU,SP,18950000,(14)3441112,,49,1,0
HOSPITAL SAMARITANO UNIDADE II,ASSOCIACAO BENEFICENTE SAMARITANO,,9806342,CAMPINAS,SP,13040145,19 37361199,claudia.alday@samaritanocampinas.com.br,10,0,0
HOSPITAL DE REABILITACAO DE ANOMALIAS CRANIOFACIAIS BAURU,UNIVERSIDADE DE SAO PAULO HRAC,,2790564,BAURU,SP,17012230,(14)32358000,fhrac@edu.usp.br,91,1,0
HOSPITAL DE CAMPANHA COVID 19 JACAREI,MUNICIPIO DE JACAREI,46694139000183,0134163,JACAREI,SP,12321700,,,25,1,0
HOSPITAL FREI GALVAO,HOSPITAL MATERNIDADE FREI GALVAO,,2081644,GUARATINGUETA,SP,12502380,(12)31283800,adm@hospitalfreigalvao.com.br,161,1,0
HOSPITAL SAO JOSE,MUNICIPIO DE ITAPUI,46189726000115,2079224,ITAPUI,SP,17230000,14 36648040,itapui@itapui.sp.gov.br,35,1,0
HOSPITAL VILLAGE,HOSPITAL DIA DE BARRETOS LTDA,,0837164,BARRETOS,SP,14783165,17 33211212,,19,0,0
HOSPITAL UNIVERSITARIO DE MARILIA,ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO,,5860490,MARILIA,SP,17525160,014-2105-4500,abhu@abhu.com.br,220,1,0
HOSPITAL SILVIO ROMERO,HOSPITAL DE ESPECIALIDADES SILVIO ROMERO LTDA,,3701832,SAO PAULO,SP,03308060,(11) 2227-9040,adm@hospitalsilvioromero.com.br,120,0,0
HOSPITAL ESTADUAL DE CAMPANHA COVID 19 SOROCABA,SECRETARIA DE ESTADO DA SAUDE,46374500000194,0675857,SOROCABA,SP,18040323,(15) 33210170,amesorocaba.org.br,10,1,0
CVV FRANCISCA JULIA,CENTRO DE VALORIZACAO DA VIDA,61956496000166,2085569,SAO JOSE DOS CAMPOS,SP,12229380,12 39449090,franciscajulia@franciscajulia.org.br,126,1,0
CAIS CLEMENTE FERREIRA DE LINS,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,46374500000194,2081725,LINS,SP,16400970,(14) 3533 1600,caiscf_naa@saude.sp.gov.br,208,1,0
HOSPITAL DE BASE DE BAURU,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,46374500000194,2790556,BAURU,SP,17015130,(14)32314894,ahbdireto@terra.com.br,175,1,0
HOSPITAL GERAL DE ITAPECERICA DA SERRA,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,46374500000194,2792176,ITAPECERICA DA SERRA,SP,06850030,(11) 4668-8988,,202,1,0
HOSPITAL MUNICIPAL DR JOSE DE CARVALHO FLORENCE,PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS,46643466000106,0009628,SAO JOSE DOS CAMPOS,SP,12220280,12 39013400,camaganha@uol.com.br,388,1,0
HOSPITAL DE CLINICAS SUL,PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS,46643466000106,0026417,SAO JOSE DOS CAMPOS,SP,12235621,12 39358100,hcs05@sjc.sp.gov.br; cnes@hmtj.org.br,44,1,0
HOSPITAL PRO INFANCIA,PRO INFANCIA SJC HOSPITAL E PRONTO SOCORRO PEDIATRICO LTDA,,3000362,SAO JOSE DOS CAMPOS,SP,12245001,12 39467866,rita.magalhaes@gruposaojosesaude.com.br,10,0,0
HOSPITAL ASSUNCAO,REDE DOR SAO LUIZ S A UNIDADE ASSUNCAO,,3024660,SAO BERNARDO DO CAMPO,SP,09810250,(11)43448000,licenciamentosp@rededor.com.br,135,0,0
HOSPITAL SANTO AMARO,ASSOCIACAO SANTAMARENSE DE BENEFICENCIA DO GUARUJA,,2754843,GUARUJA,SP,11410908,(13)33891515,santamarense@hsamaro.org.br,214,1,0
HOSPITAL CENTRAL DE GUAIANASES,HOSPITAL E PRONTO SOCORRO COMUNITARIO VILA IOLANDA LTDA,,2091801,SAO PAULO,SP,08451010,(11) 25515151,licenciamentosp@rededor.com.br,95,0,0
HOSPITAL BOM CLIMA,HOSPITAL BOM CLIMA LTDA,,2718324,GUARULHOS,SP,07197000,(11)24724200,juridico.001@hospitalbomclima.com.br,96,0,0
COMPLEXO HOSPITALAR SANTA CASA BRAGANCA PAULISTA,IRM DO SR BOM JESUS DOS PASSOS DA STA CASA MIS BRG PTA,,2688433,BRAGANCA PAULISTA,SP,12900480,(11) 44818016,francisco@santacasabraganca.com.br,148,1,0
SANTA CASA DE PONTAL,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PONTAL,,2083493,PONTAL,SP,14180000,(16)39531716,gerencia@iscmpontal.com.br,38,1,0
COMPLEXO HOSPITALAR PAULISTA,COMPLEXO HOSPITALAR PAULISTA LTDA,,3019934,SAO PAULO,SP,01309010,(11)32536000,chp@chpaulista.com.br,90,0,0
HOSPITAL UNIMED DE ARACATUBA,UNIMED DE ARACATUBA COOPERATIVA DE TRABALHO MEDICO,,3366219,ARACATUBA,SP,16013800,18 36361300,,81,0,0
HOSP E MAT STO EXPEDITO,SOMEL SOCIEDADE PARA MEDICINA LESTE LTDA,,3585409,SAO PAULO,SP,08260140,(11)65217799,somelmedicina@uol.com.br,31,0,0
HOSPITAL CENTRAL SUL,SERRA MAYOR SERVICOS MEDICOS S A,,2819473,SAO PAULO,SP,05858001,(11) 5510-7780,licenciamentosp@rededor.com.br,42,0,0
HOSPITAL SAO PAULO RIBEIRAO PRETO,MEMORIAL HOSPITAL S A,,2079038,RIBEIRAO PRETO,SP,14025100,16 3977-8400,adm.diretoria@hspaulo.com.br,74,0,0
NORDEN HOSPITAL,NORDEN HOSPITAL LTDA,,9799176,SAO CARLOS,SP,13570390,16 34198647,oi@meunorden.com,17,0,0
HOSPITAL MATERNIDADE FREI GALVAO PINDAMONHANGABA,HOSPITAL MATERNIDADE FREI GALVAO,51612828000131,6522750,PINDAMONHANGABA,SP,12421090,12 - 3644 4800,,30,0,0
HOSPITAL DOM PEDRO,ACEBRAS SERVICOS MEDICOS HOSPITALARES LTDA,,3919072,SAO PAULO,SP,03102000,3278.0010,nilton.batista@hospitaldompedro.com.br,133,0,0
CLINICA MAIA PRIME,CLINICA BRASILEIRA DE PSIQUIATRIA EIRELI,,7853130,ITAPECERICA DA SERRA,SP,06872200,11 47881902,administrativo@clinicamaia.com.br,68,0,1
HOSPITAL SANTA ANA,METIE MEDICINA ESPECIALIZADA EM TRATAMENTO INTENSIVO EMERG,,0940402,SAO CAETANO DO SUL,SP,09570400,11 39874411,analista.qualidade@hospitalstaclara.com.br,180,0,0
CENTRO MEDICO,UNIMED DE SANTOS COOPERATIVA DE TRABALHO MEDICO,,0684910,SANTOS,SP,11075320,(13) 2102-8100,,41,0,0
FUNDACAO HOSPITAL REGIONAL DO CANCER,FUNDACAO HOSPITAL REGIONAL DO CANCER DA SANTA CASA DE MISERI,,7400926,PRESIDENTE PRUDENTE,SP,19013050,(18) 2104-8000,hospitaldocancerpp@hrcpp.org.br,113,1,1
HOSPITAL SAO JOSE ITIRAPINA,PREFEITURA MUNICIPAL DE ITIRAPINA,46313714000150,2798239,ITIRAPINA,SP,13530000,(19)35759200,direcaomedicahsj@itirapina.sp.gov.br/robertoborotti@hotmail.,13,1,0
CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,46374500000194,2077574,SAO PAULO,SP,02401400,(11) 2281-5000,diretoriahospitalmandaqui@gmail.com,419,1,0
HOSP MUN DE MOGI DAS CRUZES PREF WALDEMAR COSTA FILHO,PREFEITURA MUNICIPAL DE MOGI DAS CRUZES,46523270000188,7473702,MOGI DAS CRUZES,SP,08740320,4791-7780,hmmc@hmmcprosaude.org.br,79,1,0
HOSPITAL SAO JOSE REGISTRO,HOSPITAL PRONTO SOCORRO E MATERNIDADE SAO JOSE S A,,5426936,REGISTRO,SP,11900000,13-3828-8000,hospsjose@hospsjose.com.br,28,0,0
HOSPITAL AVAPE,ASSOCIACAO PARA VALORIZACAO E PROMOCAO DE EXCEPCIONAIS,,5434351,SAO PAULO,SP,03102010,0151133412751,nilton.batista@hospitaldompedr,131,0,0
UNIDADE DE DOENCAS CARDIOVASCULARES DE CAMPINAS,CLINICA CARDIO CIRURGICA SANTOS A STOLF LTDA,,5994195,CAMPINAS,SP,13035420,19-32727451,udcc@terra.com.br,29,0,0
SANTA CASA POMPEIA,SANTA CASA DE POMPEIA,,2080621,POMPEIA,SP,17582136,,,26,1,0
HOSPITAL BEZERRA DE MENEZES,HOSPITAL DR ADOLFO BEZERRA DE MENEZES,,2097648,SAO JOSE DO RIO PRETO,SP,15025610,(17)40097777,hospitalbezerra@terra.com.br,209,1,0
HOSPITAL SANTA PAULA,HOSPITAL SANTA PAULA S A,,2089580,SAO PAULO,SP,04556100,11 30408008,santapaula@santapaula.com.br,199,0,0
SANTA CASA DE CRAVINHOS,SOCIEDADE BENEFICENTE DE CRAVINHOS SANTA CASA,,2079496,CRAVINHOS,SP,14140000,(16)39519020,adm@santacasacravinhos.com.br,15,1,0
CEDEME CENTRO DESENVOLV PORTADOR DEFICIENCIA MENTAL ITU,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,46374500000194,2084198,ITU,SP,13308901,(11) 40190804,same.cedeme@gmail.com,175,1,0
CONSAUDE PEDREIRA,CONSORCIO INTERMUNICIPAL NA AREA DE SAUDE CONSAUDE PEDREIRA,,5466601,PEDREIRA,SP,13920000,19 3893 5453,consaude@bol.com.br,49,1,0
SANTA CASA DE LINS,ASSOCIACAO HOSPITALAR SANTA CASA DE LINS,,2758245,LINS,SP,16400105,(014) 3533-2500,diretoria@santacasalins.com.br,106,1,0
SANTA CASA DE MIS DE ADAMANTINA NA PROVIDENCIA DE DEUS,ASSOCIACAO LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS,,2077647,ADAMANTINA,SP,17800000,(18)35022200,administracao.sca@alsf.org.br,121,1,1
HOSPITAL MUNICIPAL GOV MARIO COVAS JR,PREFEITURA MUNICIPAL DA ESTANCIA BALNEARIA DE ILHABELA,46482865000132,2747871,ILHABELA,SP,11630043,(12)38953520,hospital@ilhabela.sp.gov.br,47,1,0
SANTA CASA DE IGARAPAVA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE IGARAPAVA,,2079348,IGARAPAVA,SP,14540000,16 31721090,faturamento@scig.com.br,44,1,0
SANTA CASA MISER STACRUZ RIO PARDO,SANTA CASA DE MISERICORDIA DE STA CRUZ DO RIO PARDO,,2084058,SANTA CRUZ DO RIO PARDO,SP,18900073,(14)3332-1222,admsantacasa@tdkom.com.br,123,1,1
EYE CLINIC IBIRAPUERA,EYE CLINIC OFTALMOLOGIA CLINICO CIRURGICA E DIAGNOSTICA LTDA,,3156702,SAO PAULO,SP,04502001,(11) 3059-2020,eyeclinic@eyeclinic.com.br,15,0,0
HIORP HOSPITAL INSTITUTO DE OTORRINO RIO PRETO,INSTITUTO MANIGLIA LTDA,,3177092,SAO JOSE DO RIO PRETO,SP,15085890,(17)32116633,,19,0,0
HOSPITAL E MATERNIDADE SAO JOSE DO ABC,HOSPITAL E MATERNIDADE SAO JOSE DO ABC LTDA,,2081881,SANTO ANDRE,SP,09195230,(11)44526400,comercial@hsjabc.com.br,132,0,0
HOSPITAL SAO LUCAS,IRMANDADE DA SANTA CASA DE MISERICORDIA DE GARCA,48209233000125,2078023,GARCA,SP,17400000,(14)34075066,adm@hsl.med.br,81,1,1
ANEXO PSIQUIATRICO IRMA VALENTINA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE GARCA,48209233000125,2086263,GARCA,SP,17400000,(14)34075066,adm@hsl.med.br,76,1,0
SANTA CASA PIEDADE,SANTA CASA DE MISERICORDIA DE PIEDADE,,2083175,PIEDADE,SP,18170000,15 32441457,assessoria@e-cardosocontabilidade.com.br,73,1,0
HOSPITAL ANGATUBA,IRMANDADE DA SANTA CASA DE ANGATUBA,,2082748,ANGATUBA,SP,18240000,(15)32551055,irmandade.angatuba@hotmail.com,57,1,0
SANTA CASA DE AREALVA,SANTA CASA DE MISERICORDIA DE AREALVA,,2791668,AREALVA,SP,17160013,(14)32961222,,32,1,0
SANTA CASA DE CHAVANTES,SANTA CASA DE MISERICORDIA DE CHAVANTES,,2082438,CHAVANTES,SP,18970029,(14)33421866,santacasachavantes@hotmail.com,51,1,0
HOSPITAL UNIMED,UNIMED DE MONTE ALTO COOPERATIVA DE TRABALHO MEDICO,,2096005,MONTE ALTO,SP,15910000,16 3243030,,35,1,0
CLINICA DE REPOUSO DOM BOSCO,CLINICA DE REPOUSO DOM BOSCO LTDA,,2083221,TUPA,SP,17606135,(14)3496-3828,cldbosco@clinicadombosco.com.b,200,1,0
HOSPITAL MUNICIPAL IBATE,PREFEITURA MUNICIPAL DE IBATE,45355575000165,2092395,IBATE,SP,14815000,(16)33431191,saude@ibate.sp.gov.br,27,1,0
HOSPITAL SAO SEBASTIAO DE BORBOREMA,ASSOCIACAO DE PROTECAO E ASSIST A MATERN E INF DE BORBOREMA,,2081989,BORBOREMA,SP,14955000,(16)32661011,hospitalborborema@yahoo.com.br,26,1,1
SANTA CASA DE MISERICORDIA NOVA EUROPA,IRMANDADE DA SANTA CASA DE MISERICORDIA DE NOVA EUROPA,,2747685,NOVA EUROPA,SP,14920000,(16)33871787,scasanovaeuropa@ig.com.br,16,1,0
BENEFICENCIA PORTUGUESA DE AMPARO,BENEFICENCIA PORTUGUESA DE AMPARO,,2082195,AMPARO,SP,13900907,(19)38074999,faturamento01@bpdeamparo.com.br,43,1,0
HOSPITAL DE CAMPANHA COVID 19 UNIMED SANTOS,MUNICIPIO DE SANTOS,58200015000183,0104809,SANTOS,SP,11045002,,,25,1,0
API ASSISTENCIA PSIQUIATRICA INTEGRADA,API ASSISTENCIA PSIQUIATRICA INTEGRADA,,2821613,SAO PAULO,SP,04063003,(11) 55898844,apiassistencia@terra.com.br,51,0,0
CLINICA FAZENDA PALMEIRAS,SANATORIO ISMAEL,,2084317,AMPARO,SP,13901260,(19) 3808-7466,sanatorioismael @ uol.com.br,273,1,0
SANTA CASA DE CAPAO BONITO,ASSOCIACAO BENEF SANTA CASA DE MISERICORDIA DE CAPAO BONITO,,2079097,CAPAO BONITO,SP,18300230,(15)3543-9600,administracao@santacasacb.org.br,63,1,0
HOSPITAL SAMARITANO DE SANTA BARBARA DOESTE,HOSPITAL SAMARITANO DE SANTA BARBARA DOESTE,,0652601,SANTA BARBARA D'OESTE,SP,13454214,19 999284187,mihelle@samaritanoamericana,32,0,0
CASAS ANDRE LUIZ GUARULHOS,CENTRO ESPIRITA NOSSO LAR CASAS ANDRE LUIZ,,2082276,GUARULHOS,SP,07082050,(11) 6457-7733,casasandreluiz@casasandreluiz.org.br,600,1,0
A C CAMARGO CANCER CENTER,FUNDACAO ANTONIO PRUDENTE,,2077531,SAO PAULO,SP,01509900,11 21895220,regulatorio@accamargo.org.br,381,1,0
CLINICA PSIQUIATRICA SALTO DE PIRAPORA,CLINICA PSIQUIATRICA SALTO DE PIRAPORA SC LTDA,,2082918,SALTO DE PIRAPORA,SP,18160000,(15) 32921501,clinpsp@sor.terra.com.br,400,1,0
CLINICA CRISTALIA,CLINICA DE REPOUSO DE ITAPIRA LTDA,,2084279,ITAPIRA,SP,13970970,(19)39139100,clinica@cristalia.com.br,80,0,0
COMPLEXO MUNICIPAL DE SAUDE,MUNICIPIO DE CAMPOS DO JORDAO,45699626000176,7947984,CAMPOS DO JORDAO,SP,12460000,,,49,1,0
SANTA CASA DE MISERICORDIA DE SAO LUIZ DO PARAITINGA,SANTA CASA DE MISERICORDIA DE SAO LUIZ DO PARAITINGA,,2079690,SAO LUIS DO PARAITINGA,SP,12140000,(12)3671129,faturamento@santacasamisericordiaslp.com.br,25,1,0
HOSPITAL ESTADUAL DE CAIEIRAS,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,46374500000194,7580770,CAIEIRAS,SP,07700600,11 44459000,chjcaieiras-adm@saude.sp.gov.br,54,1,0
HOSPITAL SAO CAETANO,PREFEITURA MUNICIPAL DE SAO CAETANO DO SUL,59307595000175,6938361,SAO CAETANO DO SUL,SP,09530700,(11) 4228-8959,,78,1,0
SUZANCOR,HOSPITAL E MATERNIDADE SUZANCOR LTDA EPP,,9050337,SUZANO,SP,08674060,11 34092339,sandra.poador@hotmail.com,21,0,0
HOSPITAL DA LUZ 113,AMICO SAUDE LTDA,,3367371,SAO PAULO,SP,04013060,(11) 2117-6000,keli.almeida@hospitaldaluz.com.br,143,0,0
HOSP LEITO E PRONTO ATENDIMENTO AURELINO ALVES DOS SANTOS,PREFEITURA DE EMBU DAS ARTES,46523114000117,2079011,EMBU DAS ARTES,SP,06814310,4782-4937,embusaude@ig.com.br,51,1,0
UNIDADE MISTA E MATERNIDADE CENTRAL,PREFEITURA DE EMBU DAS ARTES,46523114000117,2077078,EMBU DAS ARTES,SP,06803002,4781-3723,umscentral@hotmail.com,48,1,0
INSTITUTO DE PSIQUIATRIA TUPA,SOCIAM ASSISTENCIA MEDICA LTDA,,2080656,TUPA,SP,17606293,(14)34962453,ipt@unisite.com.br,220,1,0
HOSPITAL PSIQUIATRICO VALE DAS HORTENCIAS PIEDADE,HOSPITAL PSIQUIATRICO VALE DAS HORTENCIAS SC LTDA,,2078236,PIEDADE,SP,18170000,(15) 32443519,hpvh@bol.com.br,230,0,0
BENEFICENCIA HOSPITALAR DE CESARIO LANGE,BENEFICENCIA HOSPITALAR DE CESARIO LANGE,,2082780,CESARIO LANGE,SP,18285000,(15)32461628,admbhcl@hotmail.com,27,1,0
HOSPITAL DE AGUDOS,ASSOCIACAO DO HOSPITAL DE AGUDOS,,2774720,AGUDOS,SP,17120017,(14)32628800,aha_controladoria@terra.com.br,54,1,1
HOSPITAL PSIQUIATRICO SANTA CRUZ SALTO DE PIRAPORA,HOSPITAL PSIQUIATRICO SANTA CRUZ LTDA,,2081547,SALTO DE PIRAPORA,SP,18160000,(15) 3292-1130,hpsantacruz@yahoo.com.br,221,0,0
